"NUM_CNPJ_CPF","NOME DO _FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DATA NOTA","VALOR DO ITEM","CATEGORIA","LOCAL VIAGEM","UF LOCAL VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",113254,"23-out-16","1442,7","HOSPEDAGENS","SÃO PAULO","SP","21-out-16","22-out-16","AGENDA PRIVADA"
19468188000125,"ITA SUN ADMINISTRAÇÃO DE CONDOMÍNIOS LTDA","BRASILIA","DF",7583,"30-ago-16",1400,"HOSPEDAGENS","SÃO PAULO","SP","22-ago-16","24-ago-16","ATO PÚBLICO COM A PRA"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",109021,"15-mai-16",1365,"HOSPEDAGENS","SÃO PAULO","SP","14-mai-16","16-mai-16","ATIVIDADE PRIVADA"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",111086,"06-ago-16","1202,25","HOSPEDAGENS","SÃO PAULO","SP","05-ago-16","07-ago-16","ATIVIDADE PRIVADA"
7687928002189,"GJP ADMINISTRADORA DE HOTEIS LTDA","RIO DE JANEIRO","RJ",17125,"20-set-16","1159,2","HOSPEDAGENS","RIO DE JANEIRO","RJ","16-set-16","19-set-16","Cerimônia de Encerramento dos XV Jogos Paralímpicos"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",115086,"12-dez-16",1134,"HOSPEDAGENS","SÃO PAULO","SP","08-dez-16","13-dez-16","ATIVIDADE PRIVADA E RECEBER PRÊMIO LIDER DO BRASIL 2016"
77005494000121,"ALVAS & BATEZATI LTDA","TELÊMACO BORBA","PR",653,27/06/2016,1100,"HOSPEDAGENS","ORTIGUEIRA","PR",26/06/2016,28/06/2016,"Inauguração da Fábrca de Celulose da KLABIM'"
1014140000181,"LANG PALACE HOTEL","XAPECO","SC",10751,"03-dez-16","1079,94","HOSPEDAGENS","CHAPECÓ","SC","01-dez-16","04-dez-16","PRESTAR HOMENAGENS PÓSTUMAS"
3422594000702,"BRASTURINVEST INV TURISTICOS S/A - PESTANA","SALVADOR","BA",85012,20/06/2016,"1014,3","HOSPEDAGENS","SALVADOR","BA",14/06/2016,17/06/2016,"Presidenta Afastada: a) Sessão da Assembléia Legislatiava do Estado da Bahia; b) Ato cultural"
64089824000324,"RENAISSANCE DO BRASIL HOTELARIA LTDA","SÃO PAULO","SP",382740,19/07/2016,945,"HOSPEDAGENS","SÃO BERNARDO DO CAMPO","SP",15/07/2016,18/07/2016,"Evento na UFABC--Universidade Federal do ABC"
64089824000324,"RENAISSANCE DO BRASIL HOTELARIA LTDA","SÃO PAULO","SP",381180,11/07/2016,"761,24","HOSPEDAGENS","SÃO PAULO","SP",06/07/2016,08/07/2016,"VISITA AO CONDOMINIO JOÃO CANDIDO E A CASA DE PORTUGAL"
10348318000111,"WINDSOR ADMINISTRAÇÃO DE HOTEIS E SERVIÇOS LTDA","RIO DE JANEIRO","RJ",334023,"23-ago-16","519,75","HOSPEDAGENS","RIO DE JANEIRO","RJ","18-ago-16","18-ago-16","REUNIÃO DE MINISTROS"
10348318000111,"WINDSOR ADMINISTRAÇÃO DE HOTEIS E SERVIÇOS LTDA","RIO DE JANEIRO","RJ",334024,"23-ago-16","519,75","HOSPEDAGENS","RIO DE JANEIRO","RJ","18-ago-16","18-ago-16","REUNIÃO DE MINISTROS"
10348318000111,"WINDSOR ADMINISTRAÇÃO DE HOTEIS E SERVIÇOS LTDA","RIO DE JANEIRO","RJ",334025,"23-ago-16","519,75","HOSPEDAGENS","RIO DE JANEIRO","RJ","18-ago-16","18-ago-16","REUNIÃO DE MINISTROS"
10348318000111,"WINDSOR ADMINISTRAÇÃO DE HOTEIS E SERVIÇOS LTDA","RIO DE JANEIRO","RJ",334026,"23-ago-16","519,75","HOSPEDAGENS","RIO DE JANEIRO","RJ","18-ago-16","18-ago-16","REUNIÃO DE MINISTROS"
13980847000121,"C DESIGN HOTEL EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA","RIO DE JANEIRO","RJ",45004,"18-mai-16","409,5","HOSPEDAGENS","RIO DE JANEIRO","RJ","05-abr-16","08-abr-16","1-Santa Cruz:cerimônia de entrega de 1000 unid. haditacionais dos Residenciais Nikonos e Santorini(Caixa);2-Inauguração do Estádio Parque Olímpico da Barra."
13980847000121,"C DESIGN HOTEL EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA","RIO DE JANEIRO","RJ",45005,"18-mai-16","409,5","HOSPEDAGENS","RIO DE JANEIRO","RJ","05-abr-16","08-abr-16","1-Santa Cruz:cerimônia de entrega de 1000 unid. haditacionais dos Residenciais Nikonos e Santorini(Caixa);2-Inauguração do Estádio Parque Olímpico da Barra."
13980847000121,"C DESIGN HOTEL EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA","RIO DE JANEIRO","RJ",45006,"18-mai-16","409,5","HOSPEDAGENS","RIO DE JANEIRO","RJ","05-abr-16","08-abr-16","1-Santa Cruz:cerimônia de entrega de 1000 unid. haditacionais dos Residenciais Nikonos e Santorini(Caixa);2-Inauguração do Estádio Parque Olímpico da Barra."
13980847000121,"C DESIGN HOTEL EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA","RIO DE JANEIRO","RJ",45007,"18-mai-16","409,5","HOSPEDAGENS","RIO DE JANEIRO","RJ","05-abr-16","08-abr-16","1-Santa Cruz:cerimônia de entrega de 1000 unid. haditacionais dos Residenciais Nikonos e Santorini(Caixa);2-Inauguração do Estádio Parque Olímpico da Barra."
13980847000121,"C DESIGN HOTEL EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA","RIO DE JANEIRO","RJ",45008,"18-mai-16","409,5","HOSPEDAGENS","RIO DE JANEIRO","RJ","05-abr-16","08-abr-16","1-Santa Cruz:cerimônia de entrega de 1000 unid. haditacionais dos Residenciais Nikonos e Santorini(Caixa);2-Inauguração do Estádio Parque Olímpico da Barra."
0,"2.0 HOTEIS PARAUAPEBAS LTDA","PARAUAPEBAS","PA",1964,"14-dez-16","241,5","HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
8998246000106,"BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP",739020,05/07/2016,"229,95","HOSPEDAGENS","SÃO PAULO","SP",01/07/2016,04/07/2016,
8998246000106,"BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP",759648,25/11/2016,"229,95","HOSPEDAGENS","SÃO PAULO","SP",01/11/2016,03/11/2016,"Privado"
7449049000175,"BRUNA GARDENAL ROBUSTI & CIA LTDA EPP","TIETÊ","SP",4367,"21-mai-16",130,"HOSPEDAGENS","SÃO PAULO","SP","20-mai-16","22-mai-16","Agenda Privada"
8998246000106,"BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP",762785,"14-dez-16","4828,95","HOSPEDAGENS","SÃO PAULO","SP","08-dez-16","13-dez-16","ATIVIDADE PRIVADA E RECEBER PRÊMIO LIDER DO BRASIL 2016"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",57,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",58,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",59,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",60,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",61,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",62,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",63,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",64,"16-dez-16",444,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",65,"16-dez-16",444,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",67,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",69,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",70,"16-dez-16",148,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",71,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",72,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",73,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",74,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",75,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",76,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",77,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",78,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",79,"16-dez-16",888,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",80,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
22122138000449,"REDE DOMUS HOTEL LTDA - ME","CANAA DOS CARAJAS","PA",81,"16-dez-16",740,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2740,"17-dez-16",350,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2753,"17-dez-16",450,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2755,"17-dez-16",150,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2756,"17-dez-16",150,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2757,"17-dez-16",150,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2758,"17-dez-16",150,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2759,"17-dez-16",150,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2760,"17-dez-16",350,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2778,"17-dez-16",150,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
4003710000126,"DF DA SILVEIRA ME","PARAUAPEBAS","PA",2779,"17-dez-16",450,"HOSPEDAGENS","CANAÃ DOS CARAJÁS","PA","12-dez-16","17-dez-16","INAUGURAÇÃO DO PROJETO FERRO CARAJÁS S11D ELIEZER BATISTA"
81071623000238,"HOTEL DEVILLE GUARULHOS LTDA","GUARULHOS","SP",235267,"20-dez-16","493,92","HOSPEDAGENS","MOGI DAS CRUZES","SP","18-dez-16","21-dez-16","CERIMÔNIA DE ENTREGA DE UNIDADES HABITACIONAIS DO PROGRAMA MINHA CASA MINHA VIDA"
81071623000238,"HOTEL DEVILLE GUARULHOS LTDA","GUARULHOS","SP",235268,"20-dez-16","493,92","HOSPEDAGENS","MOGI DAS CRUZES","SP","18-dez-16","21-dez-16","CERIMÔNIA DE ENTREGA DE UNIDADES HABITACIONAIS DO PROGRAMA MINHA CASA MINHA VIDA"
81071623000238,"HOTEL DEVILLE GUARULHOS LTDA","GUARULHOS","SP",235269,"20-dez-16","493,92","HOSPEDAGENS","MOGI DAS CRUZES","SP","18-dez-16","21-dez-16","CERIMÔNIA DE ENTREGA DE UNIDADES HABITACIONAIS DO PROGRAMA MINHA CASA MINHA VIDA"
81071623000238,"HOTEL DEVILLE GUARULHOS LTDA","GUARULHOS","SP",235270,"20-dez-16","493,92","HOSPEDAGENS","MOGI DAS CRUZES","SP","18-dez-16","21-dez-16","CERIMÔNIA DE ENTREGA DE UNIDADES HABITACIONAIS DO PROGRAMA MINHA CASA MINHA VIDA"
81071623000238,"HOTEL DEVILLE GUARULHOS LTDA","GUARULHOS","SP",235271,"20-dez-16","437,92","HOSPEDAGENS","MOGI DAS CRUZES","SP","18-dez-16","21-dez-16","CERIMÔNIA DE ENTREGA DE UNIDADES HABITACIONAIS DO PROGRAMA MINHA CASA MINHA VIDA"
9438087000158,"HOTEL PORTO DE ITACURUÇA LTDA E OUTRA","MANGARATIBA","RJ",5350,"21-dez-16",162,"HOSPEDAGENS","RIO DE JANEIRO","RJ","20-dez-16","21-dez-16","INSPECIONAR AS INSTALAÇÕES DO CENTRO DE AVALIAÇÃO DA ILHA DE MARAMBAIA cadim"
2227095000106,"MARBOR COMERCIO E SERV. HOTELEIROS LTDA","MOGI DAS CRUZES","SP",69193,"21-dez-16","11750,4","HOSPEDAGENS","MOGI DAS CRUZES","SP","18-dez-16","21-dez-16","CERIMÔNIA DE ENTREGA DE UNIDADES HABITACIONAIS DO PROGRAMA MINHA CASA MINHA VIDA"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",115429,"25-dez-16","3449,25","HOSPEDAGENS","SÃO PAULO","SP","22-dez-16","25-dez-16","EVENTO PRIVADO"
12448221000106,"PONTA VERDE LTDA","MACEIO","AL",116868,"28-dez-16",10129,"HOSPEDAGENS","MACEIO","AL","25-dez-16","27-dez-16","CERIMONIA DE ANÚNCIO DE INVESTIMENTOS EM AÇÕES PARA REDUÇÃO DOS EFEITOS DA SECA E ACESSO A AGUA"
8998246000106,"BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP",765396,"28-dez-16","14256,9","HOSPEDAGENS","SÃO PAULO","SP","22-dez-16","25-dez-16","EVENTO PRIVADO"
821438000300,"BARRA BONITA SHOPPING EMPREENDIMENTOS E PARTICIPAÇÕES LTDA","RIO DE JANEIRO","RJ",1726,02/01/2017,"1417,5","HOSPEDAGENS","RIO DE JANEIRO","RJ","26-dez-16",03/01/2017,"PRIVADO"
821438000300,"BARRA BONITA SHOPPING EMPREENDIMENTOS E PARTICIPAÇÕES LTDA","RIO DE JANEIRO","RJ",1727,02/01/2017,"1417,5","HOSPEDAGENS","RIO DE JANEIRO","RJ","26-dez-16",03/01/2017,"PRIVADO"
9438087000158,"HOTEL PORTO DE ITACURUÇA LTDA E OUTRA","MANGARATIBA","RJ",5357,03/01/2017,13460,"HOSPEDAGENS","RIO DE JANEIRO","RJ","26-dez-16",03/01/2017,"PRIVADO"
394502017209,"CENTRO DE ADESTRAMENTO DA MARAMBAIA (CADIM)","ITACURUÇA","RJ",1,09/01/2017,700,"HOSPEDAGENS","RIO DE JANEIRO","RJ","26-dez-16",03/01/2017,"PRIVADO"
394502017209,"CENTRO DE ADESTRAMENTO DA MARAMBAIA (CADIM)","ITACURUÇA","RJ","S/No",09/01/2017,5560,"HOSPEDAGENS","RIO DE JANEIRO","RJ","26-dez-16",03/01/2017,"PRIVADO"
22603908000122,"BT MILLENIUM HOTÉIS LTDA","PORTO ALEGRE","RS",659,10/01/2017,20900,"HOSPEDAGENS","ESTEIO","RS",05/01/2017,09/01/2017,"ENTREGA DE 61 AMBULÂNCIAS A 61 MUNICÍPIOS DO RIO GRANDE DO SUL"
13172241000160,"TULIP ITAGUAI HOTELARIA SPE SA","ITAGUAI","RJ",6750,11/01/2017,"6400,8","HOSPEDAGENS","RIO DE JANEIRO","RJ","26-dez-16",03/01/2017,"PRIVADO"
8998246000106,"BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP",767307,13/01/2017,"1940,4","HOSPEDAGENS","PRAIA GRANDE","SP",11/01/2017,12/01/2017,"Solenidade de Inauguração da Escola Municipal de Ensino Fundamental Professor Fued Temer"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",115631,14/01/2017,"1469,34","HOSPEDAGENS","SÃO PAULO","SP",12/01/2017,15/01/2017,"PRIVADO"
22359283000103,"BLUE TREE FARIA LIMA","SAO PAULO","SP",79455,16/01/2017,"5058,9","HOSPEDAGENS","SÃO PAULO","SP",12/01/2017,15/01/2017,"PRIVADO"
8998246000106,"BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP",767591,16/01/2017,"5080,95","HOSPEDAGENS","SÃO PAULO","SP",12/01/2017,15/01/2017,"PRIVADO"
64692502000103,"HOTEL NACIONAL INN RIBEIRÃO PRETO LTDA","RIBEIRÃO PRETO","SP",24954,18/01/2017,6220,"HOSPEDAGENS","RIBEIRÃO PRETO","SP",17/01/2017,19/01/2017,"CERIMÔNIA DE LANÇAMENTO ""PRÉ-CUSTEIO PARA O PLANO SAFRA 2017/2018"""
21466645000194,"ILB HOTELARIA E TURISMO LTDA","SÃO VICENTE","SP",1579,19/01/2017,4531,"HOSPEDAGENS","PRAIA GRANDE","SP",11/01/2017,12/01/2017,"Solenidade de Inauguração da Escola Municipal de Ensino Fundamental Professor Fued Temer"
2584924000612,"INTERCITY ADMINISTRAÇÃO HOTELEIRA SE LTDA","PORTO ALEGRE","RS",842,21/01/2017,"204,75","HOSPEDAGENS","PORTO ALEGRE","RS",20/01/2017,21/01/2017,"Velório do Ministro do Supremo Tribunal Federal Teori Zavascki"
2584924000612,"INTERCITY ADMINISTRAÇÃO HOTELEIRA SE LTDA","PORTO ALEGRE","RS",843,21/01/2017,"204,75","HOSPEDAGENS","PORTO ALEGRE","RS",20/01/2017,21/01/2017,"Velório do Ministro do Supremo Tribunal Federal Teori Zavascki"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",115783,21/01/2017,"2598,75","HOSPEDAGENS","SÃO PAULO","SP",20/01/2017,21/01/2017,"PRIVADO"
22603908000122,"BT MILLENIUM HOTÉIS LTDA","PORTO ALEGRE","RS",1587,23/01/2017,4728,"HOSPEDAGENS","PORTO ALEGRE","RS",20/01/2017,21/01/2017,"Velório do Ministro do Supremo Tribunal Federal Teori Zavascki"
8998246000378,"IBIRAPUERA HOTEL & CONVENTION CENTER LTDA. - EPP","SÃO PAULO","SP",21675,24/01/2017,"2290,05","HOSPEDAGENS","SÃO PAULO","SP",20/01/2017,21/01/2017,"PRIVADO"
40865024000128,"MARIA DAS GRAÇAS NOVAES FERRAZ","FLORESTA","PE",1108,29/01/2017,3733,"HOSPEDAGENS","FLORESTA","PE",26/01/2017,30/01/2017,"Solenidade de inauguração da Estação de Bombeamento EBV-3 do eixo Leste do PISF e assinatura da Ordem de Serviço para elaboração do Projeto do Ramal do Agreste Pernambucano"
14080453000180,"CARLOS ALBERTO DA COSTA POUSADA - ME","SERRA TALHADA","PE",2346,30/01/2017,9840,"HOSPEDAGENS","SERRA TALHADA","PE",26/01/2017,30/01/2017,"Cerimônia de Inauguração do novo Campus de Serra Talhada do Instituto Federal do Sertão de Pernambuco"
4367573000109,"HOTEL BELVEDERE LTDA.","PAULO AFONSO","BA",14283,30/01/2017,19150,"HOSPEDAGENS","FLORESTA","PE",26/01/2017,30/01/2017,"Solenidade de inauguração da Estação de Bombeamento EBV-3 do eixo Leste do PISF e assinatura da Ordem de Serviço para elaboração do Projeto do Ramal do Agreste Pernambucano"
379619000159,"VAVAOURO  HOTEL LTDA","SERRA TALHADA","PE",140005942,30/01/2017,5225,"HOSPEDAGENS","SERRA TALHADA","PE",26/01/2017,30/01/2017,"Cerimônia de Inauguração do novo Campus de Serra Talhada do Instituto Federal do Sertão de Pernambuco"
8998246000106,"BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP",769407,"01-fev-17","12372,15","HOSPEDAGENS","SÃO PAULO","SP",28/01/2017,31/01/2017,"Participação na ""Abertura do 2017 Latin America Investiment Conference"""
22359283000103,"BLUE TREE FARIA LIMA","SAO PAULO","SP",81827,"06-fev-17","3679,2","HOSPEDAGENS","SÃO PAULO","SP","02-fev-17","03-fev-17","EVENTO PRIVADO"
22415499000130,"BT PAULISTA HOTEIS LTDA","SAO PAULO","SP",65200,"13-fev-17","2069,55","HOSPEDAGENS","SÃO PAULO","SP","09-fev-17","10-fev-17","EVENTO PRIVADO"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",116474,"18-fev-17",945,"HOSPEDAGENS","SÃO PAULO","SP","16-fev-17","20-fev-17","APRESENTAÇÃO DO PLANO DE MODERNIZAÇÃO E DESBUROCRATIZAÇÃO DA AGRICULTURA E SOLENIDADE DE LANÇAMENTO DO AGRO+SP"
22359283000103,"BLUE TREE FARIA LIMA","SAO PAULO","SP",83973,"20-fev-17","1379,7","HOSPEDAGENS","SÃO PAULO","SP","16-fev-17","20-fev-17","APRESENTAÇÃO DO PLANO DE MODERNIZAÇÃO E DESBUROCRATIZAÇÃO DA AGRICULTURA E SOLENIDADE DE LANÇAMENTO DO AGRO+SP"
2542529000162,"GOLDEN TOWER HOTEIS E TURISMO LTDA","SÃO PAULO","SP",116539,"20-fev-17","961,8","HOSPEDAGENS","SÃO PAULO","SP","16-fev-17","20-fev-17","APRESENTAÇÃO DO PLANO DE MODERNIZAÇÃO E DESBUROCRATIZAÇÃO DA AGRICULTURA E SOLENIDADE DE LANÇAMENTO DO AGRO+SP"
8998246000106,"BOURBON IBIRAPUERA HOTEL & CONVENTION","SÃO PAULO","SP",772085,"21-fev-17","20235,6","HOSPEDAGENS","SÃO PAULO","SP","16-fev-17","20-fev-17","APRESENTAÇÃO DO PLANO DE MODERNIZAÇÃO E DESBUROCRATIZAÇÃO DA AGRICULTURA E SOLENIDADE DE LANÇAMENTO DO AGRO+SP"
