"NUM_CNPJ_CPF","NOME DO _FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DATA NOTA","VALOR DO ITEM ","CATEGORIA","LOCAL VIAGEM","UF LOCAL VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","8163",11/12/2006,"21902,4","LOCACAO DE MEIOS DE TRANSPORTE","S. B. DO CAMPO","SP",22/11/2006,24/11/2006,"Comemoração dos  50 anos da Mercedes  Benz do  Brasil  S/A"
"42913145000123","ALPHAVILLE VEICULOS E SERVIÇOS","UBERABA","MG","272",03/05/2003,21878,"LOCACAO DE MEIOS DE TRANSPORTE","BELO HORIZONTE","MG",19/04/2003,21/04/2003,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","867",11/02/2005,21560,"LOCACAO DE MEIOS DE TRANSPORTE","CARUARU","PE",09/02/2005,11/02/2005,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","106335",30/03/2006,"21452,19","LOCACAO DE MEIOS DE TRANSPORTE","REGISTRO","SP",19/09/2005,21/09/2005,"MEMO 894GSIPR/SCHEXEC/DGES VISITAS AS OBRAS DA BR 116"
"00738087000107","VICTORY ALUGUEL DE VEÍCULOS E SERVIÇOS LTDA","BRASILIA","DF","0180",10/12/2004,"21437,34","LOCACAO DE MEIOS DE TRANSPORTE","FLORIANÓPOLIS","SC",30/11/2004,03/12/2004,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","095173",02/12/2005,"21281,55","LOCACAO DE MEIOS DE TRANSPORTE","SÃO MATEUS","ES",09/11/2005,11/11/2005,"MEMO1120GSIPR/SCHEXEC/DGES INAUGURAÇÃO DE EMPREENDIMENTOS DA PETROBRÁS NO NORTE DO ES - ESTAÇÃO DE FAZENDA ALEGRE E TERMINAL NORTE CAPIXABA"
"00738087000107","VICTORY ALUGUEL DE VEÍCULOS E SERVIÇOS LTDA","BRASILIA","DF","183",22/12/2004,"21254,49","LOCACAO DE MEIOS DE TRANSPORTE","OURO PRETO","MG",25/10/2004,25/10/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","3273",17/05/2005,"21245,02","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",28/04/2005,02/05/2005,"Memo 130GSIPR/SCAAM/EX  - celebração por ocasião do Dia do Trabalho e comemoração da produção de 15 milhões de veículos Volkswagen"
"05561264000138","ANNA RENT A CAR - MAIA LOCADORA DE VEÍCULOS LTDA","FLORIANÓPOLIS","SC","46",24/07/2003,21210,"LOCACAO DE MEIOS DE TRANSPORTE","ITAJAI","SC",21/07/2003,24/07/2003,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","000971",09/06/2006,"21131,61","LOCACAO DE MEIOS DE TRANSPORTE","MISSAO VELHA","CE",03/06/2006,06/06/2006,"Visita ao Marco Zero das Obras da Nova Transnordestina no Trecho Salgueiro-Missão Velha"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2065",27/06/2003,21020,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",24/06/2003,27/06/2003,
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2150",28/08/2003,20965,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",26/08/2003,29/08/2003,
"05561264000138","MAIA LOCADORA DE VEÍCULOS LTDA","FLORIANÓPOLIS","SC","0305",19/10/2004,20838,"LOCACAO DE MEIOS DE TRANSPORTE","CURITIBA","PR",14/10/2004,19/10/2004,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","095511",07/12/2005,"20797,03","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",06/06/2005,10/06/2005,"MEMO245GSIPR/SCAAM/ASSMIL/MB - CERIMÔNIA DE LANÇAMENTO DA PLATAFORMA P47 AO MAR"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2144",18/08/2003,20794,"LOCACAO DE MEIOS DE TRANSPORTE","JACAREI","SP",14/08/2003,18/08/2003,
"72566359000131","LOCADORA DE VEÍCULOS WEISS LTDA","SANTA CATARINA","SC","001717",16/03/2003,20710,"LOCACAO DE MEIOS DE TRANSPORTE","JOINVILLE","SC",13/03/2003,16/03/2003,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","014175",28/10/2005,"20409,3","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",30/09/2005,03/09/2005,"MEMO491GSIPR/SCAAM/MB ABERTURA DO CONGRESSO DOS METALÚRGICOS DO ABC"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","03852",28/06/2005,"20211,54","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",30/05/2005,06/06/2005,"MEMO152GSIPR/SCAAM/EX - ABERTURA OFICIAL DO SALÃO DO TURISM - ROTEIROS BRASIL/2005"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","3275",17/05/2005,"20115,38","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",28/04/2005,02/05/2005,"Memo 130GSIPR/SCAAM/EX  - celebração por ocasião do Dia do Trabalho e comemoração da produção de 15 milhões de veículos Volkswagen"
"04272356000135","W R CAR SERVIÇE S/C LTDA","RIO DE JANEIRO","RJ","0248",19/11/2004,"20113,52","LOCACAO DE MEIOS DE TRANSPORTE","PORTO REAL","RJ",08/11/2004,11/11/2004,
"04694202000131","VIP LINE LOCADORA DE VEICULOS E TURISMO LTDA","BRASILIA","DF","491",06/05/2004,"20055,13","LOCACAO DE MEIOS DE TRANSPORTE","RIO VERDE","GO",02/05/2004,05/05/2004,
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","614",10/08/2004,20000,"LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",02/08/2004,05/08/2004,
"07150288000120","LOCALIZA CAR RENTAL S/A","BELO HORIZONTE","MG","000293",13/06/2006,"19879,55","LOCACAO DE MEIOS DE TRANSPORTE","GOIATUBA","GO",15/05/2006,17/05/2006,"VISITA  OBRAS  DA  BR  153"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","008285",21/12/2006,"19764,36","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",08/12/2006,10/12/2006,"Particular"
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","398",26/04/2003,19760,"LOCACAO DE MEIOS DE TRANSPORTE","BUÍQUE","PE",16/04/2003,27/04/2003,
"04705875000140","THEODORO GONTIJO - ME","PALMAS","TO","0180",22/08/2005,"19726,17","LOCACAO DE MEIOS DE TRANSPORTE","PALMAS","TO",07/08/2005,10/08/2005,"MEMO347GSIPR/SCAAM/MB - CERIMÔNIA DE INAUGURAÇÃO DO HOSPITAL-GERAL DE PALMAS E LANÇAMENTO DO PROGRAMA SUPORT"
"04669879000110","RENARO LOCAÇÃO DE VEÍCULOS E SERVIÇOS LTDA","SÃO CAETANO DO SUL","SP","93",06/05/2004,"19686,4","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",22/04/2004,26/04/2005,
"84088830000102","BRECHA TRANSPORTES E TURISMO LTDA","MANAUS","AM","5800",01/01/2006,"19628,8","LOCACAO DE MEIOS DE TRANSPORTE","COARI","AM",30/05/2006,01/06/2006,"Cerimônia da 1º solda do Gasoduto Coari/Manaus"
"05561264000138","ANNA RENT A CAR - MAIA LOCADORA DE VEÍCULOS LTDA","FLORIANÓPOLIS","SC","117",06/10/2003,"19605,96","LOCACAO DE MEIOS DE TRANSPORTE","BLUMENAU","SC",30/09/2003,05/10/2003,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","9497",24/01/2003,19370,"LOCACAO DE MEIOS DE TRANSPORTE","CURITIBA","PR",20/01/2003,24/01/2003,
"01971883000140","C.A.S. LOCAÇÃO E SERVIÇOS LTDA","FORTALEZA","CE","1571",23/03/2004,"19317,13","LOCACAO DE MEIOS DE TRANSPORTE","FORTALEZA","CE",14/03/2004,17/03/2004,
"04604320000101","UIAKIRI AGÊNCIA DE VIAGEM E TURISMO LTDA","RIO BRANCO","AC","0232",01/02/2006,"19303,69","LOCACAO DE MEIOS DE TRANSPORTE","SENADOR GUIOMARD","AC",18/01/2006,21/01/2006,"Lançamento Oficial do Projeto-Modelo de assentamento agroflorestal - MEMO 22/GSI/SCAAM/MB"
"35993468001008","CACHOEIRO VEÍCULOS LTDA","ILHÉUS","BA","011151",30/08/2005,"19282,75","LOCACAO DE MEIOS DE TRANSPORTE","VITÓRIA DA CONQUISTA","BA",15/08/2005,17/08/2005,"MEMO247GSIPR/SCAAM/EX - INAUGURAÇÃO DO PROGRAMA LUZ PARA TODOS NO ASSENTAMENTO AMARALINA"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2331",02/12/2003,"19271,49","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",28/11/2003,01/12/2003,
"16670085006358","LOCALIZA RENT A CAR S/A","BRASÍLIA","DF","101388",06/02/2006,"19126,75","LOCACAO DE MEIOS DE TRANSPORTE","GARANHUNS","PE",14/12/2005,16/12/2005,"Memo 672GSIPR/SCAAM/MB cerimônia de inauguração do centro de formação profissional eurídice ferreira de mello (dona  lindú)"
"07150288000120","LOCALIZA CAR RENTAL S/A","BELO HORIZONTE","MG","010741",11/11/2008,"18901,83","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",08/10/2008,10/10/2008,"Almoço de Encerramento da III Runião do Foro de Altos Executivos de Empresas Brasil-Estados Unidos."
"78355484000189","FRANQUIA EMPRESARIAL - AUTO LOCADORA MS LTDA - LOCALIZA","CHAPECO","SC","534",23/06/2005,"18708,96","LOCACAO DE MEIOS DE TRANSPORTE","SANTA ROSA","RS",15/06/2005,17/06/2005,
"00738087000107","VICTORY ALUGUEL DE VEÍCULOS E SERVIÇOS LTDA","BRASILIA","DF","0216",03/03/2005,"18659,37","LOCACAO DE MEIOS DE TRANSPORTE","CAMPO GRANDE","MS",17/02/2005,22/02/2005,"Memo 117 -GSIPR/SCHEXEC/DGES - Assentamento Geraldo Garcia, Centro de Convenções, Almoço com Governador"
"01971883000140","C.A.S. LOCAÇÃO E SERVIÇOS LTDA","FORTALEZA","CE","284",26/08/2005,18395,"LOCACAO DE MEIOS DE TRANSPORTE","QUIXADÁ","CE",24/08/2005,26/08/2005,"MEMO800GSIPR/SCHEXEC/DGES - CERIMÔNIA DE LANÇAMENTO DO PROGRAMA DE DESENVOLVIMENTO REGIONAL SUSTENTÁVEL DO BANCO DO BRASIL"
"84088830000102","BRECHA TRANSPORTES E TURISMO LTDA","MANAUS","AM","5822",14/06/2006,"18385,95","LOCACAO DE MEIOS DE TRANSPORTE","MANAUS","AM",29/05/2006,01/06/2006,"Cerimônia da 1ª solda do Gasoduto Coari//Manaus"
"42784173000198","CHOFER LTDA","BELO HORIZONTE","MG","004160",12/08/2004,"18159,74","LOCACAO DE MEIOS DE TRANSPORTE","BELO HORIZONTE","MG",03/08/2004,06/08/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","03271",17/05/2005,"18140,82","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",15/04/2005,18/04/2005,"Memo 187GSIPR/SCAAM/ASSMIL/MB - comemoração pelos 30 anos do Presidente Lula como presidente do sindicato dos metalúrgicos"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","4401",12/08/2005,"18118,29","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",21/07/2005,25/07/2005,"MEMO321GSIPR/SCAAM/MB - CERIMÔNIA DE POSSE DA NOVA DIRETORIA DO SINDICATO DOS METALÚRGICOS DO ABC E ABERTURA DA 10[ª FESTA DOS CEGONHEIROS"
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","094024",21/11/2005,"18024,02","LOCACAO DE MEIOS DE TRANSPORTE","BELO HORIZONTE","MG",14/10/2005,16/10/2005,"MEMO 326GSIPR/SCAAM/EX COMPROMISSO PESSOAL"
"00873894000124","MORADA LOCADORA DE VEICULOS LTDA","ARARAQUARA","SP","2634",07/04/2005,"17991,21","LOCACAO DE MEIOS DE TRANSPORTE","ARARAQUARA","SP",29/03/2005,31/03/2005,"Memo 225GSIPR/SCHEXEC/DGES - inauguração da quarta unidade da EDS no Brasil em parceria com a TAM, cerimônia de entrega das obras da Base de Estocagem de álcool da BR distribuidora"
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","94184",23/11/2005,"17884,14","LOCACAO DE MEIOS DE TRANSPORTE","BELO HORIZONTE","MG",05/08/2005,08/08/2005,"MEMO233GSIPR/SCAAM/EX - CERIMÔNIA DE ABERTURA DA SEMANA NACIONAL DA CIDADANIA E SOLIDARIEDADE"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","02802",11/04/2005,"17818,94","LOCACAO DE MEIOS DE TRANSPORTE","SÃO CARLOS","SP",28/03/2005,31/03/2005,"Memo 145GSIPR/SCAAM/ASSMIL/MB - visita às obras do hospital escola municipal e visita à empresa Tecumseh Brasil"
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","000634",25/03/2004,"17775,07","LOCACAO DE MEIOS DE TRANSPORTE","RECIFE","PE",17/03/2004,18/03/2004,
"42784173000198","CHOFER LTDA","BELO HORIZONTE","MG","3308",23/04/2003,"17744,35","LOCACAO DE MEIOS DE TRANSPORTE","BELO HORIZONTE","MG",19/04/2003,21/04/2003,
"84088830000102","BRECHA TRANSPORTES E TURISMO LTDA","MANAUS","AM","004623",21/09/2004,"17704,43","LOCACAO DE MEIOS DE TRANSPORTE","MANAUS","AM",14/09/2004,15/09/2004,
"35993468001008","CACHOEIRO VEÍCULOS LTDA","ILHÉUS","BA","011152",30/08/2005,"17657,94","LOCACAO DE MEIOS DE TRANSPORTE","VITÓRIA DA CONQUISTA","BA",15/08/2005,17/08/2005,"MEMO247GSIPR/SCAAM/EX - INAUGURAÇÃO DO PROGRAMA LUZ PARA TODOS NO ASSENTAMENTO AMARALINA"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2022",07/05/2003,"17656,99","LOCACAO DE MEIOS DE TRANSPORTE","RIBEIRÃO PRETO","SP",29/04/2003,03/05/2003,
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2161",20/09/2003,17628,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",18/09/2003,21/09/2003,
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","1948",14/03/2003,17550,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",12/03/2003,15/03/2003,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","097717",28/12/2005,"17531,58","LOCACAO DE MEIOS DE TRANSPORTE","CURITIBA","PR",28/11/2005,30/11/2005,"MEMO 1207 GSIPR/SCHEXEC/DGES CRIMÔNIA DE ABERTURA DO FÓRUM FUTURO 10 PARANÁ, VISITA A UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2145",18/08/2003,17323,"LOCACAO DE MEIOS DE TRANSPORTE","ARARAQUARA","SP",13/08/2003,17/08/2003,
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2142",16/08/2003,17231,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",14/08/2003,18/08/2003,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","101472",07/02/2006,"17226,89","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",20/11/2005,23/11/2005,"MEMO 1160 GSIPR/SCHEXEC/DGES CERIMÔNIA DE ABERTURA DO 25º ENAEX - ENCONTRO NACIONAL DO COMERCIO EXTERIOR MEMO 585GSIPR/SCAAM/MB ENTREGA DA PLATAFORMA P-50"
"00827541000198","LOCAUTS LOCADORA DE AUTO DE TURISMO E SERVIÇOS LTDA.","TERESINA","PI","930",10/01/2003,"17195,25","LOCACAO DE MEIOS DE TRANSPORTE","TERESINA","PI",07/01/2003,10/01/2003,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","94347",24/11/2005,"17176,92","LOCACAO DE MEIOS DE TRANSPORTE","BELO HORIZONTE","MG",04/10/2005,06/10/2005,
"05413686000166","PLANETA AGÊNCIA DE VIAGENS E TURISMO LTDA","CAMPO GRANDE","MS","422",14/12/2006,"17124,66","LOCACAO DE MEIOS DE TRANSPORTE","SAPEZAL","MT",19/11/2006,21/11/2006,"Pernoite na Fazenda  Tucunaré e inauguração de trecho da rodovia Br364."
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","008282",21/12/2006,"17115,49","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",10/12/2006,11/12/2006,"Cerimônia  de ntrega  do Prêmio  Brasileiro  do  Ano , pela  Revista  Isto  É                                                                          "
"05413686000166","PLANETA AGÊNCIA DE VIAGENS E TURISMO LTDA","CAMPO GRANDE","MS","423",14/12/2006,"17041,33","LOCACAO DE MEIOS DE TRANSPORTE","SAPEZAL","MT",19/11/2006,21/11/2006,"Pernoite na Fazenda  Tucunaré e inauguração de trecho da rodovia Br364."
"00257222000194","MULTI-CAR LOCADORA DE VEÍCULOS LTDA","SÃO PAULO","SP","1061",06/08/2004,"17009,99","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",23/01/2005,26/01/2005,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","839",19/11/2004,17000,"LOCACAO DE MEIOS DE TRANSPORTE","MACEIÓ","AL",12/11/2004,15/11/2004,
"84088830000102","BRECHA TRANSPORTES E TURISMO LTDA","MANAUS","AM","006072",13/11/2006,"16921,83","LOCACAO DE MEIOS DE TRANSPORTE","MANAUS","AM",15/10/2006,17/10/2006,"CAMPANHA"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","4772",06/09/2005,"16907,85","LOCACAO DE MEIOS DE TRANSPORTE","PORTO ALEGRE","RS",25/07/2005,28/07/2005,"MEMO332GSIPR/SCAAM/MB - VISITA ÀS OBRAS DA REFINARIA ALBERTO PASQUALINI-REFAP"
"84088830000102","BRECHA TRANSPORTES E TURISMO LTDA","MANAUS","AM","4801",14/12/2004,16901,"LOCACAO DE MEIOS DE TRANSPORTE","MANAUS","AM",10/12/2004,14/12/2004,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","014177",28/10/2005,"16856,63","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",29/09/2005,03/10/2005,"MEMO305GSIPR/SCAAM/EX ABERTURA DO 6º SEMINÁRIO DA INDUSTRIA DA CONSTRUÇÃO E VISITA AO PONTO DA CULTURA"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","1991",02/05/2003,16840,"LOCACAO DE MEIOS DE TRANSPORTE","CAMPINAS","SP",29/04/2003,02/05/2003,
"84910686000300","LOCALIZA RENT A CAR LTDA","CASCAVEL","PR","816",15/04/2005,"16781,13","LOCACAO DE MEIOS DE TRANSPORTE","PALOTINA","PR",07/04/2005,08/04/2005,"Memo 115GCIPR/SCAAM/EX inauguração das novas estruturas industriais e da ampliação do complexo avícola c vale"
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","372",28/05/2003,16740,"LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",26/05/2003,28/05/2003,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","000882",08/03/2005,"16672,93","LOCACAO DE MEIOS DE TRANSPORTE","MOSSORÓ","RN",04/03/2005,08/03/2005,"Memo 75GSIPR/SCAAM/EX - Visita a um assentamento no município de Apodi , Dia internacional das mulheres"
"05413686000166","PLANETA AGÊNCIA DE VIAGENS E TURISMO LTDA","CAMPO GRANDE","MS","414",28/11/2006,"16548,29","LOCACAO DE MEIOS DE TRANSPORTE","BARRA DO BUGRES","MT",19/11/2006,21/11/2006,"Inauguração  da Usina Barralcool  S/A"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","2010",11/02/2005,"16489,44","LOCACAO DE MEIOS DE TRANSPORTE","PORTO ALEGRE","RS",19/01/2005,30/01/2005,
"00697455000108","AUTOCAR LTDA - FRANQUIA EMPRESARIAL","OURO PRETO","MG","46",18/12/2004,"16474,3","LOCACAO DE MEIOS DE TRANSPORTE","OURO PRETO","MG",25/10/2004,25/10/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","03853",28/06/2005,"16418,48","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",30/05/2005,06/06/2005,"MEMO152GSIPR/SCAAM/EX - ABERTURA OFICIAL DO SALÃO DO TURISM - ROTEIROS BRASIL/2005"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2064",30/05/2003,16380,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",26/05/2003,30/05/2003,
"83300202000186","CURUMIM TRANSPORTES DE LOCAÇÃO LTDA","BELÉM","PA","1657",26/10/2006,"16283,58","LOCACAO DE MEIOS DE TRANSPORTE","BELEM","PA",15/10/2006,17/10/2006,"Ato Político Eleitoral"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","04631",26/08/2005,"16160,77","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",16/08/2005,20/08/2005,"MEMO368GSIPR/SCAAM/MB - ALMOÇO COMEMORATIVO AOS 50 ANOS DE ATIVIDADES DA ABDIB; LANÇAMENTO DA POLÍTICA NACIONAL DE ESPORTE;JANTAR EM HOMENAGEM À ELEIÇÃO DE JOSUÉ CHRISTIANO GOMES DA SILVA, PARA A PRESIDÊNCIA, E WALTER FONTANA FILHO, PARA A DIRETORIA"
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","627",30/09/2004,"16158,06","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",23/09/2004,25/09/2004,
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","528",15/09/2003,16050,"LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",10/09/2003,15/09/2003,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","86260",29/06/2005,"16033,74","LOCACAO DE MEIOS DE TRANSPORTE","JAGUARÉ","ES",21/02/2005,24/02/2005,"Memo 89 - GSIPR/SCAAM/ASSMIL/MB - Obras da Petrobrás"
"83300202000186","CURUMIM TRANSPORTES DE LOCAÇÃO LTDA","BELÉM","PA","1614",02/10/2006,"15990,23","LOCACAO DE MEIOS DE TRANSPORTE","BELÉM","PA",14/09/2006,17/09/2006,"Campanha"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","4414",12/08/2005,"15968,05","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",21/07/2005,25/07/2005,"MEMO321GSIPR/SCAAM/MB - CERIMÔNIA DE POSSE DA NOVA DIRETORIA DO SINDICATO DOS METALÚRGICOS DO ABC E ABERTURA DA 10[ª FESTA DOS CEGONHEIROS"
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","555",26/12/2003,"15898,84","LOCACAO DE MEIOS DE TRANSPORTE","ANGRA DOS REIS","RJ",17/12/2003,19/12/2003,
"00257222000194","MULTI-CAR LOCADORA DE VEÍCULOS LTDA","SÃO PAULO","SP","512",11/07/2003,"15655,49","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",02/07/2003,09/07/2003,
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","665",09/03/2005,15640,"LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",06/03/2005,09/03/2005,"Memo nº 120-GSIPR/SCAAM/ASSMIL/MB - Cerimônia de Batismo e Lançamento do Submarino Tikuna"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","13807",09/09/2004,"15572,87","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",26/08/2004,31/08/2004,
"07150288000120","LOCALIZA CAR RENTAL S/A","BELO HORIZONTE","MG","10695",07/11/2008,"15568,79","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",25/09/2008,29/09/2008,"celebração de 100 anos da morte machado de assis"
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","000949",02/12/2005,"15425,16","LOCACAO DE MEIOS DE TRANSPORTE","ARNEIROZ","CE",23/11/2005,25/11/2005,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","6392",10/02/2004,"15347,12","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",06/02/2004,10/02/2004,
