"NUM_CNPJ_CPF","NOME DO _FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DATA NOTA","VALOR DO ITEM ","CATEGORIA","LOCAL VIAGEM","UF LOCAL VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"02320714000102","BAHIA CATERING LTDA (LSG SKY CHEFS)","SALVADOR","BA","7153",30/06/2010,"2530,47","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",08/06/2010,10/06/2010,"Entrega da restauração do Palácio Rio Branco/Plano de reabilitação do Centro antigo de Salvador, lançamento do Petrobrás Cultural, entrega de diplomas do Próximo Passo e assinatura de contratos de saneamento e do Programa Minha Casa Minha Vida."
"22871115000194","TRANSCONTINENTAL HOTÉIS E TURISMO LTDA","JI-PARANÁ","RO","40043",12/08/2004,2530,"FORNECIMENTO DE ALIMENTAÇÃO","JI-PARANÃ","RO",07/08/2004,12/08/2004,
"17314329000120","RA CATERING LTDA","CONFINS","MG","002463",24/02/2010,"2529,6","FORNECIMENTO DE ALIMENTAÇÃO","B HORIZONTE","MG",22/02/2010,24/02/2010,"1-Lançamento da Pedra Fundamental do Centro de Instrução e Adaptação da Aeronáutica-CIAAR; 2-Palestra do Ministro Guido Mántega na Associação Comercial de Minas Gerais. "
"04637614000130","I R  DA SILVA VEBER-ME","MOSSORÓ","RN","408",16/10/2006,"2529,5","FORNECIMENTO DE ALIMENTAÇÃO","MOSSORO","RN",14/10/2006,16/10/2006,"Ato Político Eleitoral em Mossoró"
"69012656001100","GATE GOURMET LTDA","RIO DE JANEIRO","RJ","28035",22/09/2004,"2524,89","GENEROS DE ALIMENTAÇÃO","MANAUS","AM",14/09/2004,15/09/2004,
"00100322000102","SUPERMERCADO NOVA ESTRELA LTDA","TRES LAGOAS","MS","100159",18/02/2010,"2523,02","GENEROS DE ALIMENTAÇÃO","TRÊS LAGOAS","MS",17/02/2010,19/02/2010,"Visita às instalações e cerimônia de Inaugração da fábrica de celulose branqueada de eucalípto da Fíbria e da f´brica de papel da International Paper do Brasil (mesmo complexo industrial)"
"69012656001283","GATE GOURMET LTDA","RECIFE","PE","4579",31/01/2004,"2520,17","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",16/01/2004,31/01/2004,
"04998253000157","BELLA PAULISTA PÃES DOCES E CONVENIÊNCIAS LTDA EPP","SÃO PAULO","SP","001683",01/02/2005,2520,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",31/01/2005,05/02/2005,
"00156772000117","RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ","185",07/03/2008,2520,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",04/03/2008,08/03/2008,"Cerimônia de  Assinatura de Órdem de Início de Obras do PAC_ Comunidade do Morro do Alemão-Almoço of. p/ Pres. Portugal -Visita ao Museu Hist. Nacional"
"24065633000146","PETROLINA PALACE HOTEL LTDA","PETROLINA","PE","18893",21/02/2006,2511,"FORNECIMENTO DE ALIMENTAÇÃO","PETROLINA","PE",18/02/2006,21/02/2006,"Visita as obras da Universidade Federal do Vale do São Francisco - MEMO 55/GSI/SCAAM/EX"
"58838210000133","LANCHES PAULINO'S LTDA","SÃO PAULO","SP","20645",09/03/2007,"2507,5","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/03/2007,09/03/2007,"1-Encotro Privado c/ oPresidente dos Est. Unidos, George W. Bush. 2-Almoço de Trabalho sobre Biocombustivel. 3-Cerimõnia de declaração à imprensa."
"69012656001283","GATE GOURMET LTDA","RECIFE","PE","4689",23/03/2004,"2505,31","GENEROS DE ALIMENTAÇÃO","RECIFE","PE",17/03/2004,18/03/2004,
"57024804000148","RESTAURANTE DO AEROPORTO LTDA AEROPORTO DE CONGONH","SÃO PAULO","SP","13126",27/03/2003,"2504,6","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",27/03/2003,27/03/2003,
"00156772000117","RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ","210",03/02/2009,2504,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",29/01/2009,04/02/2009,"Inauguração da Escola Luiz Carlos da Vila, Obra do PAC Manguinhos"
"17314329000634","RA CATERING LTDA","PORTO ALEGRE","RS","1674",20/02/2006,"2502,26","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",14/02/2006,17/02/2006,"Cerimônia de Abertura da 9ª Assembléia do Conselho Mundial de Igrejas - MEMO 47/GSIPR/SCAAM/EX"
"02818040000170","TRIO DOCE ALIMENTOS LTDA - ME","CAMPINAS","SP","2122",17/09/2010,2500,"FORNECIMENTO DE ALIMENTAÇÃO","CAMPINAS","SP",16/09/2010,18/09/2010,"Compromisso Privado 9 Comício de Campanha)"
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","5789",31/10/2010,"2499,7","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",26/10/2010,29/10/2010,"Visita ao 27º Salão Internecional do Automóvel.- Despachos internos (Escritório da Presidência da República em São Paulo)"
"57024804000148","RESTAURANTE DO AEROPORTO LTDA AEROPORTO DE CONGONH","SÃO PAULO","SP","015417",15/06/2004,"2496,91","GENEROS DE ALIMENTAÇÃO","SÃO BERNARDO DO CAMPO","SP",23/07/2004,25/07/2004,
"71075436000198","RESTAURANTE JOÁ LTDA","GOV. VALADARES","MG","238081",09/02/2010,"2492,16","FORNECIMENTO DE ALIMENTAÇÃO","GOVERNADOR VALADARE","MG",05/02/2010,09/02/2010,"Cerimônia de inauguração de obras do PAC Saneamento e Habitação, inauguração de Polo de Ensino a Distância, assinatura de contratos do MCMV e inclusão de 2.387 novas famílias no Programa Bolsa Familia."
"47508411097800","COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","ITU","SP","257999",19/08/2010,"2491,1","GENEROS DE ALIMENTAÇÃO","SOROCABA","SP",18/08/2010,20/08/2010,"Inauguração do Campus Sorocaba da Universidade Federal de São Carlos - UFSCAR."
"04149302000187","VIVEL COMERCIO E DIST LTDA ME MEE - REDE SHOW","VITÓRIA","ES","1269",23/03/2006,"2491,01","GENEROS DE ALIMENTAÇÃO","VITÓRIA","ES",21/03/2006,24/03/2006,"Visita obras de acesso rodoviário do Cais de Capuaba; Visita obras do Porto de Vitória e comemoração dos 100 anos do Porto de Vitória"
"13004510025173","BOMPREÇO SUPERMERCADOS DO NORDESTE LTDA","RECIFE","PE","789298",03/09/2008,"2487,23","GENEROS DE ALIMENTAÇÃO","RECIFE","PE",02/09/2008,05/09/2008,"Cerimônia de Comemoração dos 100 anos do Nascimento de Josue de Castro."
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","396566",23/10/2006,2486,"FORNECIMENTO DE ALIMENTAÇÃO","CANOAS","RS",19/10/2006,21/10/2006,"Evento Político - Caminhada na cidade de Canoas"
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","015",18/06/2010,2484,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",16/06/2010,18/06/2010,"1-Cerimônia de inauguração da Thyssen Krupp CAS Siderúrgica do Atlântico(inicio  da operação de sinterização de minério de ferro)2-Visitas e Cerimôniad de Inaug. da Clínica da Família- Balneário Globo e da Estação de Tratamento de Esgotos Sepetiba."
"01167570000133","BERNARDUS RESTAURANTE LTDA-ME","SÃO PAULO","SP","8314",29/12/2009,2481,"FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",27/12/2009,29/12/2009,"INAUGURAÇÃO DA UNIDADE DE PRONTO ATENDIMENTO - UPA DA VILA SÃO PEDRO"
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","4306",19/07/2009,"2477,65","FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",16/07/2009,19/07/2009,"AGENDA pARTICULAR"
"00147733000153","SAN  MIGUEL IND E COMERCIO DE PÃES LTDA","LONDRINA","PR","51455",21/06/2009,2475,"FORNECIMENTO DE ALIMENTAÇÃO","LONDRINA","PR",18/06/2009,22/06/2009,"Cerimônia de Lançamento do Prog. Luz p/ Todos;Inauguração da Biblioteca Cidade, em Congoinhas;Lançamento do Plano Agrícola/Pecuário em Londrina."
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","6997",21/08/2006,"2462,25","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/08/2006,20/08/2006,"Campanha"
"71075436000198","RESTAURANTE JOÁ LTDA","GOV. VALADARES","MG","768",22/10/2009,2460,"FORNECIMENTO DE ALIMENTAÇÃO","GOVERNADOR VALADARES","MG",19/10/2009,22/10/2009,"Evento cancelado"
"09912242000126","FORTALEZA SERVIÇOS DE BORDO","FORTALEZA","CE","0733",30/09/2009,"2455,63","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",08/09/2009,11/09/2009,"1-Entrevista para a Rádio Clube de Pernambuco AM; 2- Inauguração do Moinho Suape; 3- Inauguração Simultânea de Escolas Técnicas em Pernambuco."
"84085877000112","AMAZON CATERING LTDA","MANAUS","AM","0010730",15/09/2004,2455,"GENEROS DE ALIMENTAÇÃO","MANAUS","AM",14/09/2004,15/09/2004,
"40776890000142","CAFES FINOS NATAL LTDA","NATAL","RN","003992",10/10/2005,"2453,6","FORNECIMENTO DE ALIMENTAÇÃO","PORTUGAL",,19/10/2005,20/10/2005,
"02295598000119","PADARIA TRIGO DA TERRA LTDA","BELO HORIZONTE","MG","020873",17/04/2008,2450,"FORNECIMENTO DE ALIMENTAÇÃO","BELO HOIZONTE","MG",14/04/2008,17/04/2008,"Vista às Obras e Atos do PAC-Saneamento e Habitação, na Vila São José e Almoço com Empresários da FIEMG."
"00156772000117","RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ","217",30/04/2009,2445,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",27/04/2009,01/05/2009,"Pernoite previsto no Navio Polar Almirante Maximiano. - Visita à Plataforma no Campo Tupi a 317 Km costa R. Janeiro.- Cerimônia de retirada do1º barril de petróleo do pré-sal, no Campo Tupi."
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","2428",30/09/2007,"2439,64","FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",28/09/2007,01/10/2007,"Agenda Particular"
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","0000982",30/05/2007,"2437,41","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",25/05/2007,28/05/2007,"Congresso de Siderurgia; Reunião Escritório São Paulo; Semana Saúde da Mulher"
"66154790000178","SERVCATER INTERNACIONAL LTDA","SÃO APULO","SP","393962",31/08/2004,"2429,89","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",17/10/2004,24/10/2004,
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","5078",28/03/2010,"2423,5","FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",26/03/2010,28/03/2010,"Agenda Particular"
"79825071000183","MERCADINHO BRASILA LTDA","JOINVILLE","SC","000444",07/04/2005,"2422,14","FORNECIMENTO DE ALIMENTAÇÃO","SÃO FRANCISCO DO SUL","SC",06/04/2005,08/04/2005,"Memo 178GSIPR/SCAAM/ASSMIL/MB Visita as obras realizadas pelo programa Monumenta do MC e inauguração do terminal marítimo restaurado pelo Programa Monumenta"
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","3182",21/05/2008,2417,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",15/05/2008,20/05/2008,"Assinatura de Ato de Início das Obras do PAC, em São Paulo"
"66154790000178","SERVCATER INTERNACIONAL LTDA","SÃO APULO","SP","517252",24/01/2007,"2415,89","FORNECIMENTO DE ALIMENTAÇÃO","GUARUJA","SP",03/01/2007,15/01/2007,"PARTICULAR"
"42591651090975","COMERCIO DE ALIMENTOS LTDA","SANTOS","SP","1029",20/05/2008,2412,"FORNECIMENTO DE ALIMENTAÇÃO","SANTOS","SP",16/05/2008,20/05/2008,"Ato de Início de Obras do PAC na Baixada Santista"
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","3956",12/03/2009,"2411,8","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",27/02/2009,02/03/2009,"Encontro com o Primeiro-Ministro dos Paises Baixos - Senhor Jan Peter Balkenende. "
"05332599000184","ORIAN VASCONCELOS CARVALHO - ME","MACAPÁ","AP","1567",20/12/2005,2405,"FORNECIMENTO DE ALIMENTAÇÃO","MACAPÁ","AP",17/12/2005,20/12/2005,"Memo 1288GSIPR/SCHEXEC/DGES visita as obras do aeroporto de macapá, BR 156, hospital sarah kubitscheck"
"06219129000171","VARANDAS DE LARANJEIRAS RESTAURANTE LTDA","RIO DE JANEIRO","RJ","070",07/05/2010,2400,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",07/05/2010,08/05/2010,"Velório da Sra. Maria Amélia Buarque de Holanda."
"02320714000102","BAHIA CATERING LTDA (LSG SKY CHEFS)","SALVADOR","BA","0018731",31/01/2006,"2395,28","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",04/01/2006,08/01/2006,"Agenda Particular /MEMO 01/GSI/SCAAM/MB"
"00063960003469","WAL-MART BRASIL LTDA","CURITIBA","PR","211806",30/07/2010,"2394,16","GENEROS DE ALIMENTAÇÃO","CURITIBA","PR",29/07/2010,31/07/2010,"'Compromisso Privado(Reunião com Empresários) e-Compromisso Privado(Comicio)"
"05619378000191","IZABEL DE GODOY - EPP","SÃO PAULO","SP","418",25/04/2006,2392,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",24/04/2006,26/04/2006,"1-Reunião Bilateral Brasil/Argentina
1Reunião Bilateral Brasil/Argentina.2-Reunião Trilateral Brasil/Argentina/venezuela"
"45543915012511","CARREFOUR COM E INDUSTRIA LTDA","GUARUJÁ","SP","041974",01/02/2008,2389,"GENEROS DE ALIMENTAÇÃO","GUARUJA","SP",02/02/2008,10/02/2008,"Agenda  Particular"
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","3223",10/06/2008,"2382,2","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/06/2008,06/06/2008,"PRECURSORA DE VIAGEM PRESIDENCIAL A S.PAULO - Teatro da Escola de Medicina da USP"
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","0002448",05/10/2007,"2381,6","FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",28/09/2007,01/10/2007,"Agenda Particular"
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","008019",31/10/2006,"2381,31","FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",26/10/2006,01/11/2006,"Ato Político Eleitoral e Agenda Particular"
"33374984000120","COMPANHIA HOTÉIS PALACE","RIO DE JANEIRO","RJ","12159",23/11/2010,"2380,4","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",16/11/2010,20/11/2010,"Entrevista ao Jornal Dia; Solenidade comemorativa ao Dia Nacional da Consciência Negra - 100 anos da Revolta da Chibata."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","761",03/05/2010,2380,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/04/2010,03/05/2010,"1-Solenidade de posse da nova diretoria da ANFAVEA; 2-Festa de 10 anos do Jornal Valor Econômico; 3-Comemoração de 1º de Maio Unificado promovido pelas centrais sindicais CTB, UGT, NST, em São Paulo."
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","3149",14/05/2008,"2376,16","FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",09/05/2008,13/05/2008,"AGENDA PARTICULAR"
"57024804000148","RESTAURANTE DO AEROPORTO LTDA AEROPORTO DE CONGONH","SÃO PAULO","SP","8612",30/06/2004,"2374,8","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",21/06/2004,30/06/2004,
"33375601002939","CATERAIR SERVIÇOS DE BORDO","RECIFE","PE","9761",31/01/2010,"2374,4","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",25/01/2010,28/01/2010,"27/01:1Cerimômia de Inauguração da Unidade de Pronto Atendimento-UPA do jardim Paulista;2-Celebração do Dia Internacional de Recordação do Holocausto.   28/01:Exames Hospitalares do PR-Deslocamento p/ S. Paulo/S.B.do Campo."
"03926296000164","HOTEL THERMAS LTDA","MOSSORÓ","RN","44031",19/09/2008,"2367,2","FORNECIMENTO DE ALIMENTAÇÃO","MOSSORÓ","RN",16/09/2008,19/09/2008,"1-Inauguração do Campus da Universidade Federal Rural do Semi-árido em Mossoró com Solenidade de Assinatura de Protocolo para Implantação da Refinaria da Petrobrásem Guamaré e Inauguração por teleconferência da UTE Termoaçu em  Alto do Rodrigues."
"42352815000937","FABRIL RIO ALIMENTAÇÃO E EVENTOS LTDA","RIO DE JANEIRO","RJ","441",27/10/2005,2366,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",24/10/2005,27/10/2005,"MEMO 1033GSIPR/SCHEXEC/DGES CERIMÔNIA DE ABERTURA DO 33º CONGRESSO BRASILEIRO DE AGÊNCIAS DE VIAGENS E EXPOSIÇÃO DE TURISMO _ ABAV 2005"
"07202013000192","CAFES FINOS FORTALEZA LTDA","FORTALEZA","CE","7166",31/08/2008,2365,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",17/08/2008,20/08/2008,"Inauguração do Terminal de Regaiseficação de Gás Natural Liquefeito-GNL."
"69012656001283","GATE GOURMET LTDA","RECIFE","PE","5949",25/05/2005,"2357,66","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",22/05/2005,22/05/2005,
"40776890000142","CAFES FINOS NATAL LTDA","NATAL","RN","3969",30/09/2005,"2355,46","FORNECIMENTO DE ALIMENTAÇÃO","NATAL","RN",31/08/2005,03/09/2005,"MEMO263GSIPR/SCAAM/EX - VISITA ÀS OBRAS DE DUPLICAÇÃO DO SEGMENTO DA BR 304/RN"
"00156772000117","RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ","225",12/08/2009,2355,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",10/08/2009,12/08/2009,"Ato cívico religioso pelo sesquicentenário da Igreja  Presbiteriana do Brasil."
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","4611",29/10/2009,"2350,8","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",26/10/2009,29/10/2009,"Solenidade de Abertura da 1° EXPOCATADOR"
"28490241000185","COMISSARIA VITORIA LTDA","VITORIA","ES","1013",29/04/2003,2348,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/04/2004,26/04/2004,
"24020604000168","CANTINA ROMANA DE VARGINHA LTDA","VARGINHA","MG","023291",22/08/2006,"2346,5","FORNECIMENTO DE ALIMENTAÇÃO","VARGINHA","MG",20/08/2006,22/08/2006,"Campanha"
"33375601002858","CATERAIR SERVIÇOS DE BORDO E HOTELARIA S/A","RIO DE JANEIRO","RJ","0037052",23/12/2008,"2343,07","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",18/12/2008,23/12/2008,"Seminário Empresarial Brasil-União Européia; II Reunião de Cúpula Brasil-União Européia; Evento cultural de lançamento do ano da França no Brasil; Encontro com o Presidente da República Francesa, Nicolás Sarcozy."
"02320714000102","BAHIA CATERING LTDA (LSG SKY CHEFS)","SALVADOR","BA","7152",30/06/2010,"2342,09","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",08/06/2010,10/06/2010,"Entrega da restauração do Palácio Rio Branco/Plano de reabilitação do Centro antigo de Salvador, lançamento do Petrobrás Cultural, entrega de diplomas do Próximo Passo e assinatura de contratos de saneamento e do Programa Minha Casa Minha Vida."
"17314329000634","RA CATERING LTDA","PORTO ALEGRE","RS","6443",31/08/2008,2340,"FORNECIMENTO DE ALIMENTAÇÃO","GRAMADO","RS",21/08/2008,26/08/2008,"Comparecimento do Excelentíssimo Presidente da República no 18°Congresso Brasileiro de Contabilidade."
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","5081",28/03/2010,"2337,04","FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",26/03/2010,28/03/2010,"Agenda Particular"
"05590186000108","IMAD HAMDAR JUNIOR","CURITIBA","PR","5891",20/10/2006,2336,"FORNECIMENTO DE ALIMENTAÇÃO","CURITIBA","PR",19/10/2006,21/10/2006,"Ato Político Eleitoral"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","002382",23/12/2010,2329,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",21/12/2010,23/12/2010,"Celebração do Natal dos catadores e da população em situação de rua"
"42591651001034","MCDONALDS COMERCIO DE ALIMENTOS LTDA","RIO DE JANEIRO","RJ","37893",11/08/2006,"2328,3","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",10/08/2006,12/08/2006,"Ato Político Eleitoral Cinelândia - MEMO 491/2006 GP/PR"
"00156772000117","RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ","201",07/10/2008,2324,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",05/10/2008,07/10/2008,"Cerimônia de Entrega de Insígnia da Órdem do Mérito Cultural"
"02178017000169","SANFERNANDO ALIMENTOS LTDA","RECIFE","PE","001837",01/12/2008,2324,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",27/11/2008,02/12/2008,"Entrega das Primeiras Unidades Habitacionais do Sneamento Integrado/PAC no Canal da Malária; 9° Forum de Governadores do Nordeste."
"01167570000133","BERNARDUS RESTAURANTE LTDA-ME","SÃO PAULO","SP","8143",01/10/2006,2320,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO BERNARDO DO CAMPO","SP",28/09/2006,01/10/2006,"CAMPANHA"
"77768943000193","HOTEL BOURBON DE FOZ DO IGUAÇU LTDA","FOZ DO IGUAÇU","PR","338805",17/12/2010,"2312,5","FORNECIMENTO DE ALIMENTAÇÃO","FOZ DE IGUACU","PR",09/12/2010,17/12/2010,"Reunião de Encerramento da Cúpula Social do Merco Sul"
"13004510018983","BOMPREÇO SUPERMERCADOS DO NORDESTE LTDA","MACEIO","AL","096537",13/07/2009,"2307,72","GENEROS DE ALIMENTAÇÃO","MACEIO","AL",12/07/2009,14/07/2009,"Inauguração da Reurbanização da Área de Ponta Verde e Jatiúca(Orla Marítima)"
"11955655000130","CARNE SOL RECANTO PICUI LTDA","RECEIFE","PE","0196",19/09/2004,"2306,5","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",16/09/2004,19/09/2004,
"57024804000148","RESTAURANTE DO AEROPORTO LTDA AEROPORTO DE CONGONH","SÃO PAULO","SP","8262",15/12/2003,"2304,5","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/11/2003,01/12/2003,
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","190478",28/09/2010,"2303,97","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",26/09/2010,29/09/2010,"São Francisco do Conde- Comemoração dos 60 anos da Refinria Landulfo Alves / Mataripe - RLAM, comvisita às obras de modernização e ampliação ( primeira refinaria de petróleo no Brasil)"
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","2429",30/09/2007,"2293,75","FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",28/09/2007,01/10/2007,"Agenda Particular"
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","003137",30/04/2008,"2292,84","FORNECIMENTO DE ALIMENTAÇÃO","SÃO BERNARDO DO CAMPO","SP",28/04/2005,02/05/2005,"Memo 130GSIPR/SCAAM/EX  - celebração por ocasião do Dia do Trabalho e comemoração da produção de 15 milhões de veículos Volkswagen"
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","003556",08/10/2008,"2289,15","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",08/10/2008,10/10/2008,"Almoço de Encerramento da III Runião do Foro de Altos Executivos de Empresas Brasil-Estados Unidos."
"01167570000133","BERNARDUS RESTAURANTE LTDA-ME","SÃO PAULO","SP","8120",01/05/2006,2282,"FORNECIMENTO DE ALIMENTAÇÃO","S. B. DO CAMPO","SP",26/04/2006,01/05/2006,"Centro de distribuição das Casas Bahia.Co0memoração de 1 de Maio"
"05160561000171","LUIZ CARLOS BARROS ALVES- ME","ARAPIRACA","AL","122",21/02/2006,2280,"FORNECIMENTO DE ALIMENTAÇÃO","ARAPIRACA","AL",18/02/2006,21/02/2006,"Cerimônia de lançamento da pedra fundamental do campus de Arapiraca - MEMO 215/GSI/SCHEXEC/DGES"
"13004510025254","BOMPREÇO SUPERMERCADOS DO NORDESTE LTDA","SÃO LUÍS","MA","113261",14/01/2010,"2279,28","GENEROS DE ALIMENTAÇÃO","SÃO LUIS","MA",13/01/2010,15/01/2010,"lançamento da Pedra Fundamental da Refinaria Premiun."
"17314329000553","RA CATERING LTDA-THE COLLECTION CUMBICA SP","SAO PAULO","SP","001769",24/08/2005,"2277,5","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",16/08/2005,20/08/2005,"MEMO368GSIPR/SCAAM/MB - ALMOÇO COMEMORATIVO AOS 50 ANOS DE ATIVIDADES DA ABDIB; LANÇAMENTO DA POLÍTICA NACIONAL DE ESPORTE;JANTAR EM HOMENAGEM À ELEIÇÃO DE JOSUÉ CHRISTIANO GOMES DA SILVA, PARA A PRESIDÊNCIA, E WALTER FONTANA FILHO, PARA A DIRETORIA"
"57024804000148","RESTAURANTE DO AEROPORTO LTDA AEROPORTO DE CONGONH","SÃO PAULO","SP","016045",29/09/2004,2275,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",25/09/2004,25/09/2004,
"01003377000248","VITOR CARDOSO PATRÃO E CIA LTDA","CAMPOS DOS GOYTACAZES","RJ","7811",20/04/2006,2275,"FORNECIMENTO DE ALIMENTAÇÃO","CAMPOS DOS GOITACAZES","RJ",20/04/2006,21/04/2006,"Visita à Plataforma P50"
"04935558000110","HOTEL PEDRA NEGRA LTDA","GOVERNADOR VALADARES","MG","006521",06/08/2006,2275,"FORNECIMENTO DE ALIMENTAÇÃO","GOV. VALADARES","MG",03/08/2006,06/08/2006,"Campanha"
"01319977000139","KRISTINNE REFEIÇOES LTDA","ARACAJU","SE","001283",11/03/2008,2275,"FORNECIMENTO DE ALIMENTAÇÃO","ARACAJU","SE",27/02/2008,29/02/2008,"Inauguração do Viaduto do Distrito Industrial com assinatura de Òrdens de Início de Obras do PAC e Aabertura da VI Reunião do Fórum de Governadores do Nordeste."
